Unit_ID,Primary_Channel,Spike_Time_s
5,13,28.940357142857142
18,57,28.941214285714285
2,7,28.942
8,20,28.94407142857143
17,45,28.945285714285713
13,39,28.945714285714285
0,1,28.948857142857143
8,20,28.954071428571428
9,36,28.954571428571427
1,7,28.956071428571427
18,57,28.956285714285713
0,1,28.956714285714284
8,20,28.959642857142857
9,36,28.963785714285713
18,57,28.96707142857143
2,7,28.967642857142856
17,45,28.97
9,36,28.97342857142857
4,13,28.977857142857143
2,7,28.9785
18,57,28.98357142857143
4,13,28.98485714285714
0,1,28.985714285714284
16,45,28.989285714285714
2,7,28.99307142857143
0,1,29.0055
2,7,29.008857142857142
13,39,29.009357142857144
9,36,29.011357142857143
0,1,29.016
12,38,29.082142857142856
2,7,29.084
9,36,29.19964285714286
18,57,29.200357142857143
2,7,29.201714285714285
18,57,29.224357142857144
14,42,29.2255
2,7,29.24007142857143
2,7,29.3135
11,38,29.528142857142857
7,14,29.539785714285713
15,42,29.623785714285713
5,13,29.829071428571428
12,38,30.432642857142856
16,45,30.475357142857142
12,38,30.56192857142857
12,38,30.628357142857144
5,13,30.6465
12,38,30.65685714285714
11,38,30.670714285714286
5,13,30.750785714285715
12,38,30.75957142857143
5,13,31.078285714285713
5,13,31.137785714285716
15,42,31.16
12,38,31.170428571428573
15,42,31.5385
19,60,32.04107142857143
5,13,32.05442857142857
9,36,32.3315
12,38,32.65271428571429
8,20,32.89857142857143
5,13,33.02328571428571
5,13,33.13921428571429
7,14,33.45028571428571
5,13,33.50478571428572
12,38,34.0835
12,38,34.15857142857143
16,45,34.25085714285714
12,38,34.26607142857143
12,38,34.67192857142857
10,38,34.85042857142857
9,36,34.85135714285714
5,13,34.88507142857143
2,7,35.04235714285714
2,7,35.0575
9,36,35.058571428571426
18,57,35.065285714285714
9,36,35.06635714285714
8,20,35.070928571428574
15,42,35.08221428571429
12,38,35.267428571428574
12,38,35.2925
2,7,35.58564285714286
2,7,35.58992857142857
9,36,35.592642857142856
18,57,35.59578571428571
18,57,35.599357142857144
9,36,35.60035714285714
4,13,35.608357142857145
18,57,35.61
9,36,35.612
16,45,35.614
13,39,35.616571428571426
18,57,35.623285714285714
9,36,35.6255
0,1,35.63021428571429
8,20,35.630714285714284
13,39,35.63135714285714
18,57,35.633428571428574
2,7,35.633857142857146
8,20,35.634928571428574
9,36,35.635285714285715
0,1,35.637928571428574
2,7,35.638642857142855
9,36,35.63914285714286
9,36,35.64107142857143
18,57,35.642428571428574
2,7,35.64292857142857
0,1,35.64521428571429
9,36,35.64635714285714
17,45,35.647642857142856
8,20,35.648857142857146
18,57,35.65092857142857
2,7,35.651428571428575
0,1,35.6535
2,7,35.6585
2,7,35.66178571428571
9,36,35.6655
18,57,35.66807142857143
20,60,35.668571428571425
2,7,35.67314285714286
0,1,35.67785714285714
2,7,35.68114285714286
0,1,35.68928571428572
2,7,35.6975
4,13,35.700714285714284
2,7,35.70128571428572
15,42,35.770857142857146
2,7,35.77592857142857
5,13,35.8405
12,38,36.010642857142855
0,1,36.09778571428571
11,38,36.192
15,42,36.19878571428571
16,45,36.251285714285714
8,20,36.405142857142856
7,14,37.35592857142857
12,38,37.54721428571428
12,38,37.58392857142857
12,38,37.61185714285714
19,60,37.69135714285714
12,38,37.74814285714286
12,38,37.84321428571429
7,14,38.0
12,38,38.10185714285714
15,42,38.15857142857143
12,38,38.17857142857143
12,38,38.39664285714286
12,38,38.40085714285714
14,42,39.10185714285714
2,7,39.180214285714285
16,45,39.419785714285716
2,7,39.5375
7,14,39.57064285714286
9,36,39.70471428571429
20,60,39.724714285714285
6,14,39.992285714285714
7,14,40.06578571428572
9,36,40.708214285714284
18,57,40.727785714285716
12,38,40.832928571428575
11,38,40.87542857142857
2,7,40.970571428571425
2,7,40.97692857142857
8,20,40.98871428571429
5,13,40.9895
0,1,40.991571428571426
9,36,40.995
2,7,41.00085714285714
8,20,41.001642857142855
0,1,41.00414285714286
9,36,41.004357142857145
2,7,41.005428571428574
9,36,41.01007142857143
18,57,41.010642857142855
2,7,41.011
18,57,41.013642857142855
0,1,41.01528571428572
2,7,41.01807142857143
2,7,41.02028571428571
9,36,41.02064285714286
2,7,41.024142857142856
9,36,41.03257142857143
4,13,41.03928571428571
2,7,41.039857142857144
12,38,41.05592857142857
14,42,41.07714285714286
12,38,41.108642857142854
19,60,41.14064285714286
9,36,41.16478571428571
12,38,41.18142857142857
16,45,41.22407142857143
2,7,41.263357142857146
16,45,41.26457142857143
18,57,41.266642857142855
2,7,41.2675
13,39,41.270428571428575
0,1,41.27735714285714
2,7,41.281
17,45,41.28135714285714
9,36,41.28378571428571
1,7,41.28485714285714
13,39,41.28957142857143
18,57,41.29042857142857
8,20,41.316857142857145
12,38,41.324714285714286
2,7,41.327642857142855
2,7,41.33157142857143
12,38,41.334785714285715
14,42,41.360142857142854
15,42,41.36457142857143
15,42,41.37021428571428
4,13,41.373714285714286
18,57,41.37878571428571
18,57,41.382
2,7,41.38478571428571
9,36,41.38514285714286
2,7,41.393
8,20,41.398
12,38,41.399
2,7,41.39957142857143
4,13,41.40228571428572
2,7,41.402928571428575
9,36,41.40371428571429
15,42,41.408071428571425
9,36,41.4085
0,1,41.42964285714286
4,13,41.43442857142857
2,7,41.435
13,39,41.44014285714286
0,1,41.44735714285714
2,7,41.46114285714286
15,42,41.48621428571428
18,57,41.48914285714286
2,7,41.494142857142855
8,20,41.49614285714286
2,7,41.49842857142857
2,7,41.5045
12,38,41.545
2,7,41.555142857142854
2,7,41.57778571428572
0,1,41.59385714285714
12,38,41.607142857142854
0,1,41.63628571428571
2,7,41.63728571428572
9,36,41.64107142857143
12,38,41.6505
2,7,41.65371428571429
8,20,41.67935714285714
5,13,41.697428571428574
15,42,41.744928571428574
12,38,41.78171428571429
2,7,41.87692857142857
0,1,41.989714285714285
10,38,42.018214285714286
19,60,42.323
5,13,42.69207142857143
15,42,42.776857142857146
12,38,43.09271428571429
5,13,43.23742857142857
11,38,43.312285714285714
12,38,43.63242857142857
5,13,43.7975
19,60,44.03621428571429
16,45,44.078785714285715
19,60,44.09328571428571
8,20,44.16135714285714
11,38,44.33642857142857
15,42,44.92764285714286
9,36,45.09642857142857
9,36,45.30864285714286
5,13,45.33242857142857
12,38,45.824285714285715
2,7,45.99542857142857
8,20,46.20178571428571
2,7,46.20485714285714
15,42,46.20878571428572
15,42,46.212857142857146
18,57,46.21364285714286
8,20,46.21407142857143
5,13,46.23
16,45,46.31035714285714
0,1,46.318642857142855
2,7,46.32414285714286
9,36,46.32607142857143
5,13,46.330285714285715
12,38,46.33242857142857
16,45,46.333
2,7,46.33521428571429
18,57,46.336214285714284
2,7,46.33764285714286
18,57,46.34285714285714
13,39,46.3435
2,7,46.34535714285714
17,45,46.3475
8,20,46.34842857142857
2,7,46.35328571428571
9,36,46.3545
18,57,46.361285714285714
13,39,46.36485714285714
17,45,46.366
8,20,46.367
2,7,46.370285714285714
0,1,46.37085714285714
18,57,46.373642857142855
9,36,46.37885714285714
2,7,46.38128571428572
5,13,46.382357142857146
8,20,46.383857142857146
13,39,46.386857142857146
17,45,46.38928571428571
0,1,46.38992857142857
2,7,46.39042857142857
2,7,46.39357142857143
0,1,46.396142857142856
9,36,46.39664285714286
9,36,46.399928571428575
2,7,46.40057142857143
0,1,46.403
2,7,46.404857142857146
0,1,46.40985714285714
13,39,46.41092857142857
2,7,46.413714285714285
0,1,46.419
4,13,46.4235
2,7,46.42407142857143
0,1,46.42885714285714
18,57,46.57592857142857
20,60,46.576928571428574
2,7,46.57957142857143
5,13,46.61685714285714
11,38,46.8525
15,42,47.149928571428575
15,42,47.19842857142857
10,38,47.23721428571429
12,38,47.25328571428572
12,38,47.275285714285715
15,42,47.349357142857144
12,38,47.81464285714286
5,13,48.131928571428574
6,14,48.40085714285714
12,38,48.531214285714285
2,7,48.56728571428572
9,36,48.87585714285714
15,42,48.940357142857145
15,42,49.08542857142857
12,38,49.125571428571426
12,38,49.37314285714286
9,36,49.58564285714286
15,42,49.62764285714286
9,36,49.723214285714285
12,38,49.73242857142857
11,38,49.75221428571429
12,38,49.79842857142857
6,14,49.90157142857143
8,20,50.646142857142856
2,7,50.64971428571429
8,20,50.65607142857143
8,20,50.659214285714285
8,20,50.663785714285716
18,57,50.6665
2,7,50.66735714285714
18,57,50.67135714285714
13,39,50.67557142857143
8,20,50.67671428571428
9,36,50.67735714285714
2,7,50.68571428571428
9,36,50.68935714285714
2,7,50.69121428571429
18,57,50.69271428571429
9,36,50.694785714285715
4,13,50.69564285714286
17,45,50.696642857142855
8,20,50.701
2,7,50.704214285714286
8,20,50.74328571428571
12,38,50.815642857142855
12,38,50.83692857142857
12,38,50.84457142857143
12,38,50.84942857142857
10,38,50.912642857142856
10,38,50.9935
11,38,51.039
0,1,51.31807142857143
12,38,51.388
12,38,51.45607142857143
12,38,51.49185714285714
12,38,51.53342857142857
14,42,51.64342857142857
12,38,51.6585
12,38,51.683214285714286
11,38,51.95035714285714
12,38,52.029714285714284
12,38,52.150214285714284
16,45,52.41028571428571
8,20,52.64642857142857
11,38,52.651714285714284
15,42,52.93514285714286
9,36,52.96471428571429
2,7,53.0265
15,42,53.469857142857144
15,42,53.612857142857145
12,38,53.67707142857143
12,38,53.699714285714286
12,38,53.7465
10,38,53.82207142857143
3,13,53.8595
2,7,53.8625
2,7,53.871071428571426
18,57,53.873642857142855
1,7,53.87528571428572
9,36,53.882214285714284
9,36,53.885357142857146
17,45,53.88578571428572
2,7,53.88764285714286
16,45,53.88957142857143
8,20,53.893857142857144
0,1,53.89492857142857
2,7,53.89592857142857
2,7,53.89907142857143
18,57,53.899857142857144
2,7,53.9025
13,39,53.90528571428572
17,45,53.906571428571425
5,13,53.90907142857143
2,7,53.909571428571425
8,20,53.91057142857143
0,1,53.91328571428571
9,36,53.91385714285714
18,57,53.915142857142854
1,7,53.91792857142857
1,7,53.92071428571428
9,36,53.92164285714286
8,20,53.924
4,13,53.924285714285716
0,1,53.92485714285714
0,1,53.935857142857145
4,13,53.93828571428571
2,7,53.938857142857145
0,1,53.945928571428574
12,38,54.02285714285714
12,38,54.069857142857146
15,42,54.11785714285714
0,1,54.40871428571428
12,38,54.653214285714284
12,38,54.7475
12,38,54.79635714285714
5,13,54.8515
16,45,54.918571428571425
9,36,55.1745
6,14,55.600142857142856
5,13,56.047285714285714
8,20,56.07678571428571
19,60,56.65935714285714
16,45,56.89257142857143
6,14,57.115071428571426
15,42,57.44828571428572
6,14,57.54835714285714
16,45,57.75642857142857
9,36,57.8095
8,20,57.87942857142857
15,42,58.13171428571429
15,42,58.315285714285714
2,7,58.366
8,20,58.37021428571428
8,20,58.37714285714286
9,36,58.38135714285714
18,57,58.38285714285714
8,20,58.39378571428571
8,20,58.421142857142854
2,7,58.427571428571426
0,1,58.47907142857143
12,38,58.684285714285714
11,38,58.69407142857143
5,13,58.87571428571429
12,38,58.88
6,14,59.24485714285714
16,45,59.56107142857143
7,14,59.70807142857143
12,38,59.76114285714286
12,38,59.92735714285714
19,60,59.976142857142854
