Unit_ID,Primary_Channel,Spike_Time_s
16,20,8.115571428571428
27,34,8.116071428571429
8,13,8.118571428571428
26,34,8.122928571428572
29,36,8.125928571428572
5,7,8.126357142857144
3,6,8.127285714285714
11,15,8.134214285714286
29,36,8.136857142857142
22,29,8.138714285714286
22,29,8.140357142857143
28,36,8.143857142857144
7,11,8.144928571428572
11,15,8.150571428571428
7,11,8.151785714285714
17,22,8.154428571428571
34,44,8.155714285714286
29,36,8.168928571428571
20,25,8.172857142857143
7,11,8.173285714285715
13,19,8.176571428571428
22,29,8.177714285714286
29,36,8.183071428571429
26,34,8.185571428571428
36,50,8.188214285714286
34,44,8.190214285714285
14,19,8.19742857142857
0,1,8.200357142857143
34,44,8.203642857142857
37,57,8.204071428571428
10,13,8.206214285714285
33,42,8.20957142857143
8,13,8.210428571428572
16,20,8.233642857142858
17,22,8.237214285714286
17,22,8.243
9,13,8.243428571428572
26,34,8.246571428571428
20,25,8.25007142857143
40,63,8.251714285714286
34,44,8.254285714285714
16,20,8.258142857142857
17,22,8.261785714285715
37,57,8.269714285714286
34,44,8.272214285714286
22,29,8.276714285714286
38,60,8.282928571428572
29,36,8.283357142857144
14,19,8.287428571428572
39,63,8.288214285714286
34,44,8.289428571428571
7,11,8.290285714285714
9,13,8.296214285714285
8,13,8.300571428571429
29,36,8.301142857142857
16,20,8.314857142857143
29,36,8.316214285714286
17,22,8.323285714285714
37,57,8.324857142857143
20,25,8.328357142857143
34,44,8.330785714285714
25,31,8.331642857142857
33,42,8.33307142857143
16,20,8.335071428571428
29,36,8.336
22,29,8.337
35,50,8.337428571428571
39,63,8.34307142857143
34,44,8.345571428571429
22,29,8.347928571428572
2,5,8.352857142857143
2,5,8.356071428571429
37,57,8.359571428571428
2,5,8.36042857142857
7,11,8.362785714285714
33,42,8.370214285714285
18,22,8.375357142857142
29,36,8.377142857142857
0,1,8.382928571428572
8,13,8.388071428571429
36,50,8.391214285714286
40,63,8.392357142857144
26,34,8.393357142857143
33,42,8.394
22,29,8.397928571428572
16,20,8.401
9,13,8.401357142857142
29,36,8.404857142857143
34,44,8.408071428571429
7,11,8.41842857142857
37,57,8.42
8,13,8.420928571428572
2,5,8.422071428571428
39,63,8.428357142857143
0,1,8.429142857142857
29,36,8.433285714285715
14,19,8.438714285714285
9,13,8.448357142857143
37,57,8.450357142857143
22,29,8.451571428571429
40,63,8.453285714285714
0,1,8.456071428571429
20,25,8.4585
8,13,8.4625
29,36,8.465357142857142
13,19,8.469714285714286
17,22,8.477428571428572
24,31,8.4805
23,29,8.484428571428571
37,57,8.485214285714285
2,5,8.490357142857142
39,63,8.491357142857144
34,44,8.501142857142858
22,29,8.512071428571428
29,36,8.513357142857142
34,44,8.515142857142857
0,1,8.515857142857143
22,29,8.518357142857143
37,57,8.520071428571429
7,11,8.522928571428572
40,63,8.530071428571429
37,57,8.533142857142858
33,42,8.538428571428572
16,20,8.539928571428572
22,29,8.544142857142857
8,13,8.549428571428571
37,57,8.556214285714285
0,1,8.556785714285715
37,57,8.565285714285714
9,13,8.583357142857142
1,5,8.586428571428572
34,44,8.587214285714285
26,34,8.588357142857143
2,5,8.590285714285715
4,7,8.599357142857142
37,57,8.604357142857143
34,44,8.609285714285715
39,63,8.609857142857143
9,13,8.611142857142857
22,29,8.621428571428572
29,36,8.622928571428572
25,31,8.625928571428572
29,36,8.626928571428572
32,39,8.632214285714285
22,29,8.633928571428571
22,29,8.638928571428572
7,11,8.641
37,57,8.660928571428572
20,25,8.663
2,5,8.665714285714285
40,63,8.671285714285714
14,19,8.676928571428572
39,63,8.684714285714286
16,20,8.687285714285714
34,44,8.697071428571428
0,1,8.699714285714286
37,57,8.7145
22,29,8.715
17,22,8.71642857142857
33,42,8.719357142857143
8,13,8.723285714285714
25,31,8.742214285714285
22,29,8.744857142857143
29,36,8.754714285714286
9,13,8.756928571428572
37,57,8.7615
14,19,8.763785714285714
34,44,8.773071428571429
32,39,8.789285714285715
37,57,8.789857142857143
37,57,8.794642857142858
39,63,8.797285714285714
34,44,8.803071428571428
37,57,8.805857142857143
25,31,8.808857142857143
5,7,8.810428571428572
17,22,8.815214285714285
32,39,8.818428571428571
9,13,8.8235
29,36,8.837857142857143
34,44,8.84
37,57,8.851928571428571
2,5,8.858714285714285
26,34,8.862714285714286
9,13,8.864357142857143
0,1,8.874357142857143
10,13,8.880857142857144
29,36,8.887285714285714
14,19,8.890357142857143
13,19,8.893714285714285
22,29,8.8975
32,39,8.901142857142856
37,57,8.912
2,5,8.914714285714286
34,44,8.922642857142858
25,31,8.923357142857142
22,29,8.947214285714285
29,36,8.949642857142857
11,15,8.960642857142858
28,36,8.966214285714285
0,1,8.972
34,44,8.983785714285714
34,44,8.989857142857144
40,63,8.9925
33,42,9.000928571428572
22,29,9.002785714285714
2,5,9.0045
39,63,9.005785714285715
35,50,9.013142857142856
17,22,9.029
16,20,9.040142857142857
0,1,9.040857142857142
29,36,9.043571428571429
17,22,9.049714285714286
2,5,9.059
37,57,9.060857142857143
16,20,9.066142857142857
37,57,9.070857142857143
0,1,9.07542857142857
28,36,9.089428571428572
9,13,9.0935
29,36,9.094285714285714
26,34,9.098714285714285
14,19,9.101928571428571
2,5,9.115428571428572
0,1,9.117571428571429
34,44,9.1275
34,44,9.1375
25,31,9.158142857142858
26,34,9.161
34,44,9.167571428571428
37,57,9.1775
25,31,9.208428571428572
37,57,9.220285714285714
39,63,9.221285714285715
34,44,9.240857142857143
16,20,9.244142857142856
9,13,9.245857142857142
26,34,9.248571428571429
29,36,9.259214285714286
6,9,9.268785714285714
9,13,9.277
29,36,9.279357142857142
37,57,9.298571428571428
17,22,9.302357142857144
2,5,9.308285714285715
8,13,9.31407142857143
17,22,9.328142857142858
26,34,9.333357142857142
34,44,9.342071428571428
31,39,9.346428571428572
39,63,9.34757142857143
37,57,9.350071428571429
34,44,9.369928571428572
33,42,9.375642857142857
17,22,9.378
20,25,9.3845
40,63,9.386642857142856
29,36,9.387785714285714
37,57,9.3915
8,13,9.392285714285714
28,36,9.3975
26,34,9.404714285714286
7,11,9.412785714285715
34,44,9.41842857142857
17,22,9.427785714285715
0,1,9.428642857142858
14,19,9.440714285714286
27,34,9.441285714285714
39,63,9.45042857142857
22,29,9.452142857142857
9,13,9.456928571428572
7,11,9.457428571428572
29,36,9.460785714285715
33,42,9.461428571428572
16,20,9.462642857142857
17,22,9.467571428571429
0,1,9.477714285714285
9,13,9.478142857142856
26,34,9.478928571428572
37,57,9.497428571428571
8,13,9.511785714285715
22,29,9.526714285714286
34,44,9.529928571428572
34,44,9.539642857142857
17,22,9.542071428571429
26,34,9.543714285714286
39,63,9.555071428571429
37,57,9.565928571428572
33,42,9.566714285714285
34,44,9.580428571428572
26,34,9.615571428571428
34,44,9.640428571428572
34,44,9.645214285714285
34,44,9.656
37,57,9.65707142857143
25,31,9.667
40,63,9.669571428571428
37,57,9.672571428571429
39,63,9.675785714285714
16,20,9.682714285714285
28,36,9.6855
29,36,9.688857142857144
34,44,9.689571428571428
8,13,9.690285714285714
26,34,9.693285714285715
22,29,9.69892857142857
29,36,9.706642857142857
37,57,9.709285714285715
17,22,9.718571428571428
34,44,9.7285
0,1,9.764642857142857
10,13,9.787928571428571
8,13,9.792785714285714
39,63,9.802214285714285
2,5,9.807142857142857
38,60,9.842071428571428
17,22,9.8425
34,44,9.880357142857143
37,57,9.881285714285715
26,34,9.882857142857143
1,5,9.891357142857142
2,5,9.899
34,44,9.921285714285714
37,57,9.92292857142857
39,63,9.924
9,13,9.925857142857144
37,57,9.929857142857143
34,44,9.942214285714286
17,22,9.943071428571429
26,34,9.950714285714286
33,42,9.998714285714286
20,25,10.002142857142857
37,57,10.002785714285714
34,44,10.017714285714286
40,63,10.018857142857144
8,13,10.023928571428572
16,20,10.025
29,36,10.027928571428571
17,22,10.032142857142857
39,63,10.052357142857144
22,29,10.065714285714286
8,13,10.073785714285714
17,22,10.14557142857143
29,36,10.169714285714285
30,37,10.174214285714285
34,44,10.192928571428572
22,29,10.197928571428571
28,36,10.199428571428571
28,36,10.202714285714286
0,1,10.209857142857143
29,36,10.216214285714285
16,20,10.23857142857143
39,63,10.239642857142858
14,19,10.265142857142857
28,36,10.291
32,39,10.337
34,44,10.358071428571428
17,22,10.384714285714285
16,20,10.403714285714285
34,44,10.414714285714286
33,42,10.424714285714286
8,13,10.432214285714286
8,13,10.436214285714286
25,31,10.438928571428571
34,44,10.464214285714286
37,57,10.468214285714286
34,44,10.477714285714285
26,34,10.480214285714286
2,5,10.480642857142858
39,63,10.489642857142858
37,57,10.494642857142857
17,22,10.499785714285714
37,57,10.503142857142857
34,44,10.516571428571428
37,57,10.519142857142857
2,5,10.521214285714287
34,44,10.522714285714287
33,42,10.540214285714285
34,44,10.5435
37,57,10.552071428571429
2,5,10.555071428571429
39,63,10.559285714285714
0,1,10.585
26,34,10.599928571428572
29,36,10.6055
0,1,10.610642857142857
34,44,10.612642857142857
22,29,10.613642857142857
28,36,10.630785714285715
16,20,10.644642857142857
22,29,10.659785714285714
2,5,10.667142857142856
9,13,10.669571428571428
37,57,10.686714285714286
20,25,10.691357142857143
0,1,10.695785714285714
26,34,10.698428571428572
39,63,10.757142857142858
2,5,10.780714285714286
6,9,10.80642857142857
8,13,10.814357142857142
38,60,10.823428571428572
17,22,11.024642857142856
32,39,11.158714285714286
37,57,11.247857142857143
17,22,11.268571428571429
17,22,11.280714285714286
20,25,11.282357142857142
29,36,11.289142857142856
16,20,11.304357142857143
30,37,11.377142857142857
6,9,11.466571428571429
6,9,11.526
17,22,11.554
20,25,11.589357142857143
2,5,11.665357142857143
32,39,11.732785714285715
40,63,11.734785714285714
40,63,11.749071428571428
2,5,11.7855
34,44,11.797285714285714
17,22,11.808928571428572
34,44,11.8415
11,15,11.845642857142858
37,57,11.85742857142857
2,5,11.909928571428571
37,57,11.915285714285714
34,44,11.9185
26,34,11.93142857142857
9,13,11.952642857142857
34,44,11.959357142857144
16,20,11.969357142857143
25,31,11.971785714285714
2,5,11.973857142857144
40,63,11.975285714285715
22,29,11.977285714285713
37,57,11.9785
33,42,11.979642857142856
7,11,11.988714285714286
25,31,11.990357142857142
34,44,11.992285714285714
26,34,11.994428571428571
34,44,11.995714285714286
37,57,11.997642857142857
29,36,12.001142857142858
34,44,12.00157142857143
8,13,12.002857142857144
34,44,12.013142857142856
33,42,12.016857142857143
40,63,12.018785714285714
23,29,12.025357142857143
37,57,12.026928571428572
40,63,12.03
16,20,12.031
29,36,12.033928571428572
20,25,12.03657142857143
2,5,12.050642857142858
37,57,12.052071428571429
34,44,12.054214285714286
40,63,12.055785714285713
16,20,12.056928571428571
39,63,12.063357142857143
34,44,12.06407142857143
0,1,12.067214285714286
7,11,12.072714285714286
34,44,12.076642857142858
33,42,12.078
25,31,12.086642857142857
37,57,12.097357142857144
9,13,12.1045
34,44,12.108142857142857
37,57,12.114785714285714
22,29,12.121357142857143
29,36,12.126
39,63,12.126714285714286
37,57,12.1315
34,44,12.137571428571428
9,13,12.139071428571429
20,25,12.148571428571428
17,22,12.1495
35,50,12.151785714285714
3,6,12.152214285714285
7,11,12.15707142857143
22,29,12.165142857142857
1,5,12.168642857142856
11,15,12.170071428571429
34,44,12.172714285714285
26,34,12.173714285714286
25,31,12.191428571428572
4,7,12.192785714285714
34,44,12.1945
28,36,12.198642857142858
37,57,12.20192857142857
17,22,12.2105
9,13,12.21342857142857
29,36,12.21492857142857
39,63,12.220285714285714
8,13,12.221142857142857
34,44,12.221928571428572
2,5,12.225214285714285
40,63,12.228214285714285
21,25,12.22942857142857
25,31,12.232285714285714
7,11,12.237357142857142
37,57,12.2455
26,34,12.2585
29,36,12.263142857142856
2,5,12.276571428571428
8,13,12.302
28,36,12.305714285714286
29,36,12.324428571428571
37,57,12.337357142857142
32,39,12.34907142857143
32,39,12.366214285714285
10,13,12.375285714285715
2,5,12.383857142857142
0,1,12.434642857142856
17,22,12.452928571428572
28,36,12.511
17,22,12.514142857142858
8,13,12.5175
9,13,12.53057142857143
33,42,12.553285714285714
10,13,12.679857142857143
34,44,12.697214285714285
16,20,12.708571428571428
16,20,12.718571428571428
17,22,12.7325
25,31,12.737428571428572
35,50,12.985928571428571
17,22,13.012
32,39,13.145285714285714
31,39,13.164642857142857
32,39,13.197071428571428
2,5,13.442714285714287
35,50,13.595357142857143
32,39,13.641928571428572
32,39,13.843428571428571
32,39,14.030785714285715
2,5,14.333857142857143
34,44,14.7565
31,39,14.792857142857143
32,39,15.058785714285714
15,20,15.26757142857143
20,25,15.493142857142857
40,63,15.683571428571428
32,39,15.692714285714287
20,25,15.843214285714286
32,39,15.948714285714285
37,57,16.385428571428573
32,39,16.46992857142857
32,39,17.024
17,22,17.2255
30,37,17.341785714285713
31,39,17.499
32,39,17.51942857142857
6,9,17.600214285714287
32,39,17.745714285714286
32,39,17.94064285714286
29,36,18.10707142857143
32,39,18.256
13,19,18.365214285714284
38,60,19.021642857142858
6,9,19.30292857142857
15,20,19.818357142857142
20,25,19.84557142857143
25,31,20.775928571428572
13,19,20.961357142857143
35,50,21.26442857142857
20,25,21.673571428571428
2,5,21.84107142857143
11,15,22.350785714285713
32,39,22.82242857142857
2,5,22.971642857142857
38,60,23.16657142857143
30,37,23.431142857142856
38,60,23.445785714285716
25,31,23.574714285714286
17,22,23.710214285714287
32,39,23.737285714285715
35,50,23.907642857142857
11,15,23.964785714285714
20,25,23.99757142857143
11,15,24.097
17,22,24.10757142857143
25,31,24.1585
20,25,24.19592857142857
40,63,24.327357142857142
40,63,24.3895
22,29,24.756071428571428
2,5,24.988785714285715
11,15,25.126428571428573
13,19,25.22592857142857
34,44,25.243357142857143
17,22,25.25764285714286
2,5,25.258714285714287
7,11,25.264285714285716
22,29,25.267642857142857
17,22,25.274
37,57,25.276285714285713
8,13,25.284357142857143
27,34,25.284928571428573
39,63,25.286357142857142
37,57,25.287142857142857
34,44,25.287857142857142
21,25,25.289142857142856
34,44,25.292142857142856
29,36,25.292714285714286
16,20,25.29507142857143
20,25,25.302142857142858
14,19,25.303428571428572
34,44,25.308785714285715
40,63,25.30935714285714
17,22,25.311357142857144
16,20,25.311857142857143
17,22,25.315571428571428
22,29,25.31757142857143
40,63,25.318
20,25,25.319285714285716
40,63,25.322214285714285
7,11,25.323071428571428
29,36,25.325214285714285
0,1,25.326071428571428
34,44,25.326428571428572
22,29,25.3275
7,11,25.330142857142857
22,29,25.330642857142855
29,36,25.333785714285714
7,11,25.334357142857144
20,25,25.33492857142857
2,5,25.335142857142856
26,34,25.337785714285715
40,63,25.339214285714284
21,25,25.339928571428572
8,13,25.340285714285713
38,60,25.340714285714284
20,25,25.345142857142857
37,57,25.346357142857144
17,22,25.34707142857143
21,25,25.348285714285716
17,22,25.34957142857143
16,20,25.35107142857143
7,11,25.351857142857142
7,11,25.354785714285715
6,9,25.356
22,29,25.357
2,5,25.357714285714287
21,25,25.361142857142855
17,22,25.362642857142855
22,29,25.366071428571427
20,25,25.36657142857143
34,44,25.367285714285714
22,29,25.36807142857143
9,13,25.369
28,36,25.371
21,25,25.372357142857144
17,22,25.375285714285713
2,5,25.376285714285714
17,22,25.37757142857143
20,25,25.3795
7,11,25.380642857142856
29,36,25.381285714285713
34,44,25.382571428571428
19,23,25.383142857142857
20,25,25.387071428571428
24,31,25.388357142857142
20,25,25.389785714285715
7,11,25.391714285714286
11,15,25.39335714285714
2,5,25.39407142857143
22,29,25.396
20,25,25.396428571428572
34,44,25.399785714285713
20,25,25.400928571428572
22,29,25.406357142857143
12,15,25.407357142857144
17,22,25.410357142857144
7,11,25.411142857142856
29,36,25.41542857142857
36,50,25.417571428571428
33,42,25.42442857142857
6,9,25.425857142857144
27,34,25.42757142857143
20,25,25.428714285714285
22,29,25.43092857142857
29,36,25.432142857142857
2,5,25.433142857142858
17,22,25.447142857142858
22,29,25.45114285714286
17,22,25.452142857142857
25,31,25.455571428571428
5,7,25.457714285714285
20,25,25.458642857142856
16,20,25.463785714285713
29,36,25.464785714285714
38,60,25.471071428571427
22,29,25.471785714285716
34,44,25.47742857142857
8,13,25.479214285714285
20,25,25.483714285714285
12,15,25.48407142857143
7,11,25.486214285714286
29,36,25.486428571428572
34,44,25.487571428571428
38,60,25.489285714285714
0,1,25.489857142857144
22,29,25.490928571428572
20,25,25.49492857142857
29,36,25.499357142857143
6,9,25.500357142857144
40,63,25.501571428571427
17,22,25.50842857142857
29,36,25.509785714285716
6,9,25.510571428571428
22,29,25.514142857142858
38,60,25.518714285714285
34,44,25.519928571428572
9,13,25.520071428571427
7,11,25.523
17,22,25.523857142857143
20,25,25.52657142857143
20,25,25.530214285714287
25,31,25.53092857142857
22,29,25.532214285714286
10,13,25.533214285714287
37,57,25.534714285714287
20,25,25.535857142857143
20,25,25.539428571428573
37,57,25.54157142857143
22,29,25.54264285714286
2,5,25.543642857142856
34,44,25.5455
7,11,25.547214285714286
9,13,25.547714285714285
37,57,25.550071428571428
22,29,25.552
14,19,25.555357142857144
2,5,25.556571428571427
2,5,25.557928571428572
6,9,25.558285714285713
16,20,25.560785714285714
37,57,25.561214285714286
7,11,25.564714285714285
16,20,25.566785714285714
5,7,25.56892857142857
0,1,25.57057142857143
26,34,25.5725
25,31,25.5745
22,29,25.57857142857143
22,29,25.579428571428572
40,63,25.582571428571427
22,29,25.588285714285714
29,36,25.58957142857143
37,57,25.5925
25,31,25.59314285714286
33,42,25.594
0,1,25.598
28,36,25.601857142857142
36,50,25.603571428571428
16,20,25.605071428571428
17,22,25.606
7,11,25.606928571428572
33,42,25.60907142857143
29,36,25.610142857142858
10,13,25.6135
38,60,25.61435714285714
37,57,25.620428571428572
27,34,25.622214285714286
2,5,25.623214285714287
0,1,25.623785714285713
26,34,25.62514285714286
2,5,25.626285714285714
20,25,25.627142857142857
24,31,25.627857142857142
9,13,25.631785714285716
22,29,25.634285714285713
22,29,25.6355
7,11,25.63607142857143
16,20,25.639
2,5,25.640428571428572
34,44,25.641214285714284
8,13,25.642642857142857
37,57,25.646
29,36,25.655714285714286
2,5,25.661428571428573
37,57,25.677142857142858
36,50,25.680857142857143
37,57,25.682214285714284
33,42,25.68257142857143
26,34,25.683214285714286
39,63,25.68407142857143
17,22,25.68735714285714
15,20,25.6995
29,36,25.701071428571428
40,63,25.705357142857142
13,19,25.707071428571428
37,57,25.708928571428572
34,44,25.71035714285714
2,5,25.7125
16,20,25.71292857142857
37,57,25.718071428571427
33,42,25.719571428571427
26,34,25.729785714285715
33,42,25.734714285714286
2,5,25.74292857142857
38,60,25.74985714285714
8,13,25.759285714285713
2,5,25.761714285714287
33,42,25.777285714285714
16,20,25.780857142857144
25,31,25.78157142857143
38,60,25.785357142857144
22,29,25.788071428571428
35,50,25.792357142857142
18,22,25.796714285714287
2,5,25.798928571428572
2,5,25.805714285714284
14,19,25.80907142857143
16,20,25.812785714285713
17,22,25.81942857142857
29,36,25.825214285714285
9,13,25.825928571428573
36,50,25.827571428571428
39,63,25.828142857142858
22,29,25.828714285714284
37,57,25.832571428571427
9,13,25.837714285714284
0,1,25.839214285714284
29,36,25.839714285714287
17,22,25.844571428571427
34,44,25.8475
35,50,25.853928571428572
0,1,25.86492857142857
29,36,25.866642857142857
33,42,25.868642857142856
2,5,25.869714285714284
8,13,25.877928571428573
34,44,25.88807142857143
17,22,25.891142857142857
1,5,25.893142857142855
22,29,25.897285714285715
22,29,25.90235714285714
29,36,25.90342857142857
8,13,25.905428571428573
14,19,25.90592857142857
17,22,25.906357142857143
37,57,25.90757142857143
28,36,25.911285714285714
7,11,25.914571428571428
16,20,25.9175
39,63,25.918
26,34,25.920857142857145
34,44,25.922642857142858
37,57,25.941
34,44,25.941785714285714
38,60,25.948071428571428
37,57,25.955571428571428
2,5,25.962214285714285
27,34,25.973214285714285
29,36,25.9765
37,57,25.9785
33,42,25.98207142857143
28,36,25.9865
8,13,25.98707142857143
34,44,26.0
29,36,26.005857142857142
2,5,26.006857142857143
39,63,26.0125
0,1,26.023071428571427
17,22,26.027214285714287
14,19,26.02957142857143
32,39,26.040785714285715
33,42,26.043857142857142
26,34,26.04607142857143
2,5,26.052714285714284
22,29,26.05442857142857
28,36,26.0575
33,42,26.06057142857143
33,42,26.076285714285714
16,20,26.07692857142857
29,36,26.08642857142857
2,5,26.095142857142857
37,57,26.09764285714286
34,44,26.100285714285715
22,29,26.103357142857142
33,42,26.10857142857143
11,15,26.109571428571428
26,34,26.127785714285714
20,25,26.128642857142857
37,57,26.134214285714286
29,36,26.145
17,22,26.148857142857143
14,19,26.15642857142857
8,13,26.1585
33,42,26.163214285714286
8,13,26.16464285714286
34,44,26.167785714285714
17,22,26.169642857142858
26,34,26.17757142857143
37,57,26.1785
28,36,26.189857142857143
16,20,26.202214285714287
34,44,26.20542857142857
37,57,26.21092857142857
37,57,26.216214285714287
40,63,26.2185
34,44,26.23207142857143
29,36,26.239785714285713
25,31,26.24792857142857
37,57,26.267142857142858
28,36,26.270857142857142
29,36,26.27257142857143
38,60,26.286142857142856
34,44,26.28707142857143
38,60,26.291
40,63,26.292
12,15,26.3025
16,20,26.306428571428572
0,1,26.315785714285713
37,57,26.31792857142857
39,63,26.318714285714286
29,36,26.319928571428573
17,22,26.33157142857143
14,19,26.337214285714285
17,22,26.34285714285714
26,34,26.355071428571428
9,13,26.369071428571427
37,57,26.369785714285715
29,36,26.374214285714285
17,22,26.378214285714286
16,20,26.396428571428572
8,13,26.399857142857144
33,42,26.404857142857143
34,44,26.40535714285714
34,44,26.41342857142857
39,63,26.420714285714286
37,57,26.429285714285715
22,29,26.449285714285715
29,36,26.450714285714287
32,39,26.45692857142857
17,22,26.461214285714284
28,36,26.467642857142856
0,1,26.471285714285713
32,39,26.47457142857143
17,22,26.475428571428573
37,57,26.479857142857142
26,34,26.485
16,20,26.488
22,29,26.48842857142857
29,36,26.4935
18,22,26.496357142857143
34,44,26.499785714285714
14,19,26.502214285714285
0,1,26.503857142857143
8,13,26.507214285714287
22,29,26.510714285714286
9,13,26.511142857142858
0,1,26.531
29,36,26.536285714285714
9,13,26.544
6,9,26.544428571428572
37,57,26.556285714285714
39,63,26.56607142857143
37,57,26.569285714285716
26,34,26.574285714285715
28,36,26.5835
0,1,26.590071428571427
34,44,26.60364285714286
8,13,26.611214285714286
37,57,26.616642857142857
0,1,26.61807142857143
26,34,26.62892857142857
9,13,26.633357142857143
8,13,26.641714285714286
9,13,26.646714285714285
16,20,26.652142857142856
29,36,26.65357142857143
37,57,26.66507142857143
34,44,26.667785714285714
37,57,26.669071428571428
28,36,26.67
22,29,26.67142857142857
29,36,26.685214285714284
30,37,26.687
34,44,26.70807142857143
22,29,26.712357142857144
8,13,26.726357142857143
2,5,26.729642857142856
2,5,26.732214285714285
38,60,26.732785714285715
40,63,26.73992857142857
2,5,26.7465
29,36,26.749785714285714
17,22,26.755142857142857
39,63,26.758642857142856
0,1,26.8215
33,42,26.83507142857143
37,57,26.83657142857143
16,20,26.840357142857144
9,13,26.84257142857143
17,22,26.844
0,1,26.856285714285715
32,39,26.857357142857143
14,19,26.85892857142857
8,13,26.863857142857142
29,36,26.873785714285713
8,13,26.876714285714286
40,63,26.87814285714286
0,1,26.886857142857142
2,5,26.893714285714285
7,11,26.896785714285713
22,29,26.9
29,36,26.922142857142855
2,5,26.958
32,39,26.980214285714286
26,34,26.993
29,36,27.004357142857142
8,13,27.032857142857143
28,36,27.036
34,44,27.048
9,13,27.049357142857144
26,34,27.051214285714284
0,1,27.05692857142857
22,29,27.05757142857143
29,36,27.0625
37,57,27.064071428571427
40,63,27.066714285714287
34,44,27.072142857142858
26,34,27.079428571428572
34,44,27.081785714285715
14,19,27.086642857142856
34,44,27.096071428571427
17,22,27.097
37,57,27.098214285714285
29,36,27.101
37,57,27.102714285714285
28,36,27.115285714285715
0,1,27.117714285714285
37,57,27.12542857142857
